Date,Open,High,Low,Close,Adj Close,Volume
2005-06-29,6.275000,6.300000,6.250000,6.275000,4.910271,13129000
2005-06-30,6.250000,6.250000,6.200000,6.225000,4.871147,11732000
2005-07-04,6.250000,6.300000,6.150000,6.300000,4.929834,19439800
2005-07-05,6.250000,6.275000,6.200000,6.200000,4.851583,6595758
2005-07-06,6.200000,6.250000,6.200000,6.225000,4.871147,4083000
2005-07-07,6.200000,6.250000,6.150000,6.175000,4.832021,4831042
2005-07-08,6.175000,6.175000,6.075000,6.100000,4.773333,6232000
2005-07-11,6.125000,6.225000,6.125000,6.200000,4.851583,6176000
2005-07-12,6.175000,6.225000,6.125000,6.125000,4.792895,7010000
2005-07-13,6.150000,6.200000,6.125000,6.150000,4.812458,7430000
2005-07-14,6.175000,6.225000,6.150000,6.150000,4.812458,5487000
2005-07-15,6.150000,6.325000,6.150000,6.325000,4.949398,5953000
2005-07-18,6.275000,6.300000,6.225000,6.250000,4.890709,8118970
2005-07-19,6.250000,6.325000,6.200000,6.300000,4.929834,7007000
2005-07-20,6.350000,6.500000,6.350000,6.400000,5.008086,36921750
2005-07-21,6.450000,6.450000,6.325000,6.400000,5.008086,13779510
2005-07-22,6.450000,6.475000,6.400000,6.425000,5.027648,20608240
2005-07-25,6.450000,6.450000,6.350000,6.375000,4.988524,8695000
2005-07-26,6.350000,6.400000,6.325000,6.350000,4.968959,6715000
2005-07-27,6.325000,6.400000,6.300000,6.350000,4.968959,9635900
2005-07-28,6.350000,6.525000,6.350000,6.400000,5.008086,26042000
2005-07-29,6.400000,6.500000,6.375000,6.500000,5.086336,12312000
2005-08-01,6.525000,6.575000,6.450000,6.500000,5.086336,19402000
2005-08-02,6.550000,6.550000,6.475000,6.475000,5.066774,7825000
2005-08-03,6.475000,6.550000,6.450000,6.500000,5.086336,7499000
2005-08-04,6.500000,6.525000,6.400000,6.500000,5.086336,9563000
2005-08-05,6.475000,6.525000,6.425000,6.500000,5.086336,12299738
2005-08-08,6.475000,6.575000,6.450000,6.575000,5.145025,12991904
2005-08-09,6.600000,6.625000,6.550000,6.550000,5.125463,14342000
2005-08-10,6.550000,6.725000,6.550000,6.725000,5.262402,23990000
2005-08-11,6.725000,6.800000,6.675000,6.750000,5.281967,29499000
2005-08-12,6.750000,6.775000,6.675000,6.775000,5.301528,13027150
2005-08-15,6.750000,6.975000,6.750000,6.950000,5.438468,41808000
2005-08-16,6.975000,7.000000,6.850000,6.925000,5.418906,19840000
2005-08-17,6.800000,6.975000,6.800000,6.925000,5.418906,21013530
2005-08-18,6.925000,6.950000,6.700000,6.750000,5.281967,22820800
2005-08-19,6.750000,6.750000,6.600000,6.700000,5.242839,19837400
2005-08-22,6.750000,6.875000,6.750000,6.825000,5.340654,19457500
2005-08-23,6.900000,6.925000,6.775000,6.825000,5.340654,20181998
2005-08-24,6.800000,6.825000,6.750000,6.750000,5.281967,9309000
2005-08-25,6.725000,6.775000,6.650000,6.725000,5.262402,7225000
2005-08-26,6.725000,6.875000,6.725000,6.825000,5.340654,10165000
2005-08-29,6.825000,6.825000,6.625000,6.700000,5.242839,22681000
2005-08-30,6.750000,6.775000,6.700000,6.750000,5.281967,14817000
2005-08-31,6.750000,6.750000,6.600000,6.650000,5.203716,15206760
2005-09-01,6.675000,6.750000,6.675000,6.725000,5.262402,9379000
2005-09-02,6.750000,6.775000,6.600000,6.600000,5.164590,8540000
2005-09-05,6.675000,6.675000,6.575000,6.600000,5.164590,12278000
2005-09-06,6.600000,6.700000,6.575000,6.700000,5.242839,9109000
2005-09-07,6.725000,6.750000,6.675000,6.750000,5.281967,8945970
2005-09-08,6.775000,6.775000,6.700000,6.725000,5.262402,9402000
2005-09-09,6.700000,6.750000,6.650000,6.750000,5.281967,4229000
2005-09-12,6.750000,6.775000,6.700000,6.700000,5.242839,5953000
2005-09-13,6.725000,6.750000,6.675000,6.675000,5.223277,3561000
2005-09-14,6.700000,6.700000,6.575000,6.650000,5.203716,9557000
2005-09-15,6.650000,6.700000,6.625000,6.625000,5.184151,6760256
2005-09-16,6.625000,6.700000,6.625000,6.675000,5.223277,6512000
2005-09-20,6.700000,6.800000,6.700000,6.775000,5.301528,8058000
2005-09-21,6.825000,6.825000,6.725000,6.775000,5.301528,5317000
2005-09-22,6.750000,6.775000,6.700000,6.775000,5.301528,3601000
2005-09-23,6.750000,6.775000,6.675000,6.700000,5.242839,9962010
2005-09-26,6.750000,6.750000,6.625000,6.675000,5.223277,3379002
2005-09-27,6.650000,6.700000,6.575000,6.625000,5.184151,4120000
2005-09-28,6.625000,6.675000,6.600000,6.600000,5.164590,8846000
2005-09-29,6.600000,6.850000,6.600000,6.825000,5.340654,22962000
2005-09-30,6.825000,6.875000,6.750000,6.750000,5.281967,13109000
2005-10-03,6.775000,6.825000,6.750000,6.800000,5.321092,4610000
2005-10-04,6.800000,6.825000,6.750000,6.750000,5.281967,5325000
2005-10-05,6.725000,6.750000,6.600000,6.650000,5.203716,9577000
2005-10-06,6.525000,6.600000,6.525000,6.600000,5.164590,7880000
2005-10-07,6.550000,6.700000,6.550000,6.675000,5.223277,4757000
2005-10-10,6.675000,6.675000,6.575000,6.600000,5.164590,3160000
2005-10-12,6.675000,6.675000,6.400000,6.475000,5.066774,11862000
2005-10-13,6.475000,6.525000,6.425000,6.450000,5.047212,4648000
2005-10-14,6.500000,6.500000,6.350000,6.475000,5.066774,9206334
2005-10-17,6.500000,6.500000,6.400000,6.425000,5.027648,6724000
2005-10-18,6.450000,6.525000,6.425000,6.450000,5.047212,7541560
2005-10-19,6.425000,6.450000,6.375000,6.400000,5.008086,6129000
2005-10-20,6.425000,6.450000,6.375000,6.400000,5.008086,5032000
2005-10-21,6.350000,6.525000,6.300000,6.450000,5.047212,10515840
2005-10-24,6.425000,6.450000,6.250000,6.425000,5.027648,8034000
2005-10-25,6.425000,6.575000,6.225000,6.300000,4.929834,7149000
2005-10-26,6.275000,6.375000,6.250000,6.350000,4.968959,12903000
2005-10-27,6.350000,6.350000,6.225000,6.275000,4.910271,14028000
2005-10-28,6.200000,6.250000,6.125000,6.150000,4.812458,12613000
2005-10-31,6.200000,6.300000,6.150000,6.200000,4.851583,7915778
2005-11-01,6.450000,6.500000,6.225000,6.300000,4.929834,13186656
2005-11-02,6.325000,6.400000,6.300000,6.400000,5.008086,4582344
2005-11-03,6.400000,6.425000,6.350000,6.400000,5.008086,1609000
2005-11-04,6.400000,6.425000,6.325000,6.375000,4.988524,7533000
2005-11-07,6.325000,6.350000,6.275000,6.300000,4.929834,17859714
2005-11-08,6.300000,6.300000,6.250000,6.300000,4.929834,8653000
2005-11-09,6.275000,6.375000,6.250000,6.350000,4.968959,8492812
2005-11-10,6.325000,6.475000,6.325000,6.400000,5.008086,15596760
2005-11-11,6.500000,6.500000,6.425000,6.450000,5.047212,7569000
2005-11-14,6.450000,6.575000,6.425000,6.450000,5.047212,10669280
2005-11-15,6.475000,6.550000,6.450000,6.500000,5.086336,7559656
2005-11-16,6.500000,6.550000,6.425000,6.450000,5.047212,2145000
2005-11-17,6.500000,6.550000,6.450000,6.500000,5.086336,6525000
2005-11-18,6.575000,6.675000,6.575000,6.625000,5.184151,13434000
2005-11-21,6.700000,6.725000,6.650000,6.675000,5.223277,16550000
2005-11-22,6.700000,6.700000,6.650000,6.700000,5.242839,6296000
2005-11-23,6.775000,6.800000,6.700000,6.750000,5.281967,12093800
2005-11-24,6.700000,6.775000,6.650000,6.750000,5.281967,8867000
2005-11-25,6.750000,6.750000,6.725000,6.750000,5.281967,9705712
2005-11-28,6.750000,6.825000,6.725000,6.775000,5.301528,9249200
2005-11-29,6.775000,6.775000,6.625000,6.650000,5.203716,13176464
2005-11-30,6.650000,6.650000,6.550000,6.550000,5.125463,18224904
2005-12-01,6.550000,6.600000,6.500000,6.600000,5.164590,11787106
2005-12-02,6.650000,6.750000,6.650000,6.700000,5.242839,16536808
2005-12-05,6.725000,6.750000,6.675000,6.725000,5.262402,14566174
2005-12-06,6.700000,6.725000,6.650000,6.650000,5.203716,13574000
2005-12-07,6.625000,6.750000,6.600000,6.725000,5.262402,12785400
2005-12-08,6.725000,6.900000,6.725000,6.800000,5.321092,21648000
2005-12-09,6.825000,6.900000,6.800000,6.825000,5.340654,23255000
2005-12-12,6.800000,6.900000,6.800000,6.875000,5.379779,15126000
2005-12-13,6.825000,6.825000,6.675000,6.750000,5.281967,7423942
2005-12-14,6.800000,6.850000,6.750000,6.825000,5.340654,6640000
2005-12-15,6.800000,6.850000,6.775000,6.850000,5.360217,13626000
2005-12-16,6.850000,7.075000,6.825000,7.000000,5.477594,39877240
2005-12-19,7.025000,7.150000,6.925000,7.000000,5.477594,36807400
2005-12-20,7.000000,7.075000,6.925000,7.025000,5.497157,12071000
2005-12-21,7.075000,7.100000,7.025000,7.075000,5.536283,12654000
2005-12-22,7.075000,7.100000,6.950000,7.025000,5.497157,8072524
2005-12-23,7.000000,7.100000,6.950000,7.050000,5.516720,8999000
2005-12-28,7.000000,7.100000,7.000000,7.075000,5.536283,10694200
2005-12-29,7.075000,7.250000,7.075000,7.225000,5.653660,17298656
2005-12-30,7.225000,7.250000,7.100000,7.125000,5.575408,6087000
2006-01-03,7.100000,7.525000,7.100000,7.475000,5.849288,26123020
2006-01-04,7.650000,8.000000,7.600000,7.825000,6.123168,39009500
2006-01-05,7.925000,8.000000,7.725000,7.725000,6.044916,41311502
2006-01-06,7.775000,7.975000,7.725000,7.925000,6.201418,29602000
2006-01-09,8.100000,8.450000,8.075000,8.125000,6.357921,66525266
2006-01-10,8.150000,8.400000,8.025000,8.225000,6.436174,35485504
